dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts,sampled_with_replacement,effective_pool_size
adult,gaussian_copula,fixed,0.5,1,4,500,8.6407,16.23,False,0.0278075835779625,0.8275017699998025,0.0674475676772248,0.0606835268103924,0.1888413482609569,0.6597938144329897,0.8755,0.8647553028997197,0.5682722753237769,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.5,1,3,500,8.7405,16.23,False,0.0862220401540452,0.9642182918961066,0.1048278658023234,0.0801008844665561,0.1651591104941571,0.6701030927835051,0.8655,0.9086280940751784,0.6516808321563545,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.5,1,2,500,7.4368,16.23,False,0.0662144573207923,0.8403472649362942,0.0849294336919467,0.0620467108899944,0.1558753755127282,0.6494845360824743,0.83475,0.8709367931765067,0.5802458916758008,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.5,1,1,500,8.4311,16.17,False,0.0440004113389731,0.9217108185756114,0.074437114249014,0.0622998894416804,0.1806739504139773,0.6907216494845361,0.869,0.9052987020692042,0.6012925176133791,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.5,1,0,500,7.5075,16.11,True,0.0651390211089318,0.8321627701987566,0.0814834081590733,0.0622104754007739,0.137681135292803,0.711340206185567,0.86625,0.9146989190222112,0.6524711706266965,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.35,1,12,500,9.2857,16.23,False,0.0734640432574394,0.930394346502181,0.1125983562428702,0.0514355997788833,0.1807269523128158,0.6597938144329897,0.844,0.928378075390954,0.5974415312130097,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.35,1,11,500,6.9571,16.23,False,0.0833698141212754,0.9913440445387623,0.1059808336317085,0.0531003316749585,0.2058989413245819,0.6494845360824743,0.87575,0.9017622355750228,0.663932471676779,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.35,1,10,500,10.0267,16.23,False,0.0765689495875678,0.9653738978797624,0.1029941390277374,0.0545030403537866,0.1666714840934374,0.6494845360824743,0.8565,0.9384870688606194,0.5593380642401691,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.35,1,9,500,8.8093,16.23,False,0.0683047696445615,0.9800355929122568,0.0904371313650441,0.0574430624654505,0.2043679561154472,0.6701030927835051,0.848,0.9066729825825588,0.5910567017778141,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.35,1,8,500,8.1365,16.23,False,0.0690921329171104,1.0951145800079305,0.1103166141259006,0.0675070480928689,0.1865293761872955,0.6701030927835051,0.868,0.9088138563072974,0.6880524976977282,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
