dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts
adult,gaussian_copula,fixed,0.2,1,5,2000,14.1807,39.65,False,0.0435235940629538,0.8878033894155971,0.0686786194650317,0.0453055555555555,0.1743614635490454,0.8144329896907216,0.88975,0.97680422522237,0.5852749934665702,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,1,6,2000,15.6756,39.65,False,0.0665177997409128,0.877451720085447,0.0832071418452132,0.045148631840796,0.1421975765996205,0.8247422680412371,0.90475,0.9727185832821168,0.6221830689955092,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,1,7,2000,15.3191,39.65,False,0.0590394297553681,0.9033961513875352,0.0721422068957606,0.041447726644555,0.1365916736916317,0.8144329896907216,0.89975,0.9724084711744556,0.5496040079395104,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,1,8,2000,16.191,39.65,False,0.0502879845804719,0.8772921496565863,0.0674741459187167,0.039949765063571,0.147456111060615,0.8247422680412371,0.89725,0.9734698959707894,0.5798533286005033,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,1,9,2000,14.7657,39.65,False,0.0667893490786484,0.9199012568024212,0.0821221376169884,0.042136124930901,0.1221232146143992,0.7938144329896907,0.9025,0.9757000925814944,0.5447913977186168,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,1,10,2000,15.2431,39.65,False,0.0632366216425595,0.9121841139360264,0.0852709154044005,0.0413624585406301,0.1792097564290065,0.7835051546391752,0.8985,0.975248147679923,0.5457187972509897,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,1,11,2000,14.2571,39.65,False,0.0740472866830804,0.910668269544448,0.0852250736655105,0.0485335820895522,0.1419716362303346,0.8041237113402062,0.89975,0.9754738549117596,0.5500358437132802,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,1,12,2000,14.9159,39.65,False,0.0514548979233838,0.9351936783002434,0.0788398773285798,0.0398800787728026,0.1499038958571895,0.7938144329896907,0.89525,0.9756648941175868,0.6295810225928818,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,1,0,2000,13.344,39.26,True,0.0341175946043228,0.8699755057774593,0.0410394651506613,0.024287037037037,0.1036852781701227,0.9278350515463918,0.906,0.9704054926717208,0.626660910604717,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,1,1,2000,14.9447,39.45,False,0.0318553802547998,0.9536958273832888,0.0473423491677714,0.0279840035931453,0.1168037454265425,0.9072164948453608,0.88225,0.967499308366356,0.6113891087824899,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,1,2,2000,14.7861,40.02,False,0.0327101318088644,0.8792404791393884,0.044461515141443,0.0289801686014372,0.1288057362673921,0.845360824742268,0.89975,0.9689100684247788,0.5815433659102225,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,1,3,2000,13.7491,39.65,False,0.0376029359076388,0.9993886692934774,0.0523433821279833,0.0299595080154781,0.1281580878489933,0.8350515463917526,0.88975,0.969719281531891,0.5372010144551067,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,1,4,2000,15.1364,39.65,False,0.0360580018061795,0.8634714809318506,0.0535238719568272,0.0340469872857932,0.1356482523857619,0.8247422680412371,0.90725,0.975474893850039,0.6274435453320365,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,1,5,2000,14.6928,39.65,False,0.0236097000844286,1.0651590669791764,0.0437471285084217,0.0345163419016031,0.1244390661891911,0.8041237113402062,0.8825,0.969724843536064,0.5713627875512234,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,1,6,2000,15.3842,39.65,False,0.0290002484551596,0.8667925713064567,0.0511788139276733,0.032966348811498,0.114806794587605,0.7938144329896907,0.88875,0.9751625632407132,0.6309015424926009,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.75,1,0,2000,13.344,39.26,True,0.0341175946043228,0.8699755057774593,0.0410394651506613,0.024287037037037,0.1036852781701227,0.9278350515463918,0.906,0.9704054926717208,0.626660910604717,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.02,1,7,2000,16.7623,39.65,False,0.047025456153897,0.9471863663803258,0.0733078424775916,0.0519019485903814,0.1727576829479707,0.7731958762886598,0.90225,0.9820690300472896,0.4553130453676377,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,1,8,2000,13.5526,39.65,False,0.0517475332618277,1.1436702698526873,0.0732550391849747,0.05722498618021,0.1684523413552004,0.7938144329896907,0.88775,0.9818999716704536,0.4076102228604345,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,1,10,2000,13.7043,39.65,False,0.0419214134527738,1.1758292888464603,0.0682712517125208,0.0588858139856274,0.1675238639203262,0.8247422680412371,0.87225,0.9792902003374728,0.5054373018253084,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.0,2,11,2000,10.4754,39.65,False,0.0268845891232865,1.0889559540233418,0.0672395878369054,0.06239089275843,0.1718941132115043,0.6701030927835051,0.88225,0.986133160846404,0.3955710755198912,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.0,2,12,2000,10.3629,39.65,False,0.0279504272330267,1.0760813915344911,0.0710611610316344,0.0669424405749032,0.1684651920267012,0.6701030927835051,0.8815,0.9851427607283562,0.3971037269987542,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.01,2,0,2000,12.5698,39.26,True,0.0346927483584357,1.2088185168821772,0.0527387800925328,0.0257745646766169,0.0798717127594514,0.8556701030927835,0.893,0.9673003694046022,0.7084978710788112,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.01,2,1,2000,8.7017,39.45,False,0.034182466632227,1.1064432822271946,0.050230416916832,0.029533167495854,0.0876040707150724,0.8762886597938144,0.8905,0.972314271478782,0.5549107067341729,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.01,2,2,2000,9.6649,40.02,False,0.0386948090840971,0.9761016439830716,0.0512245734375467,0.0294380873410724,0.1313118312898903,0.8350515463917526,0.89175,0.9804625727170452,0.5171844281324698,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.01,2,3,2000,15.4134,39.65,False,0.0457794364381766,1.2197000888879768,0.0655582138662933,0.0398630113322277,0.1349373390028125,0.8247422680412371,0.89475,0.9766251239629992,0.4083176231612149,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.0,2,10,2000,9.5042,39.65,False,0.0220335499713605,1.011691686053701,0.0618320606603537,0.0568894762299613,0.1447329457013965,0.6907216494845361,0.8795,0.9853363789986184,0.324736273011736,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.01,2,4,2000,33.3695,39.65,False,0.0363761340366809,0.993231275177962,0.0573305302442772,0.0323017551133223,0.1586037665892979,0.8144329896907216,0.89125,0.9761043959473232,0.4039452408767029,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.01,2,6,2000,1066.9437,39.65,False,0.043002508643759,1.0849183913735572,0.0716113004083807,0.0423153676064123,0.1538230448589843,0.7835051546391752,0.86875,0.9819691254723364,0.404724040123454,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.01,2,7,2000,379.6224,39.65,False,0.0399593847151111,0.747266955032314,0.0674674625440261,0.0419710129906025,0.1785533024898981,0.7835051546391752,0.868,0.9783319904310758,0.3622340946554643,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.01,2,8,2000,37.423,39.65,False,0.0348982762847013,0.7554868451969394,0.0732828716103529,0.0461838377556661,0.1599069661009506,0.7525773195876289,0.86625,0.98098016648037,0.3976262702488787,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.01,2,9,2000,21.4669,39.65,False,0.040458162047601,0.7253265942328023,0.069933619741842,0.0436173991155334,0.165162395107655,0.7216494845360825,0.871,0.9814682582215608,0.3927627497602661,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.01,2,10,2000,22.8341,39.65,False,0.046791479210007,0.7849873111678388,0.0679459064781542,0.0467091625207296,0.1522148641761927,0.7216494845360825,0.86325,0.9850441105293438,0.3454001048758071,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.01,2,11,2000,25.3742,39.65,False,0.0560634235459291,0.746975555516982,0.0774269082071464,0.0542008706467661,0.1311575945075479,0.7216494845360825,0.86675,0.9823047829741636,0.4047544944948069,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.01,2,5,2000,82.3967,39.65,False,0.0252612733148826,0.9262482321532752,0.0503600750310297,0.0358376865671641,0.1289702037396884,0.7835051546391752,0.8955,0.9804582892763316,0.4819696681017701,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.01,2,12,2000,20.4152,39.65,False,0.0459941616828684,0.7556205467264155,0.0714130079122614,0.0554484867330016,0.1871983746378798,0.7010309278350515,0.87625,0.9851913180147864,0.3994285855154158,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.0,2,9,2000,10.046,39.65,False,0.0294025108368992,0.974455923104221,0.0523308932116996,0.0575851990049751,0.1670677073728758,0.711340206185567,0.8875,0.982407160300972,0.3457479534596887,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.0,2,7,2000,10.0751,39.65,False,0.0311353587995957,1.1389026118544223,0.0553067973562777,0.0529194651741293,0.185866051054476,0.7731958762886598,0.87925,0.983800514346336,0.3866570252956828,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,1.0,1,6,2000,34.0494,39.65,False,0.0257831666131558,0.8604376273787969,0.0450619539146267,0.0269594734660033,0.10139763083699,0.8865979381443299,0.8945,0.9735219396348352,0.6695268970778621,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,1.0,1,7,2000,20.3648,39.65,False,0.0200496074792147,0.8919740923603854,0.0381680078824331,0.0230992606412382,0.0894670132516448,0.8969072164948454,0.90325,0.9725211861340198,0.6459318401665425,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,1.0,1,8,2000,13.2576,39.65,False,0.0273078233473996,0.8689616153337134,0.0463161949018717,0.0252022180762852,0.0949087480381038,0.8969072164948454,0.90925,0.9607057950195228,0.7072344900049998,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,1.0,1,9,2000,47.3332,39.65,False,0.024891930017353,0.8882308648949783,0.0398989255483707,0.0281324626865671,0.0940539896365007,0.8969072164948454,0.89825,0.9718380394964892,0.6915503248488131,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,1.0,1,10,2000,12.5096,39.65,False,0.0278087442999957,0.8369801566138916,0.0440903296505966,0.0242361802100608,0.0889184067413686,0.865979381443299,0.901,0.9675648002904914,0.6860811918129732,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,1.0,1,11,2000,13.3528,39.65,False,0.0294648908164338,1.0215475577217974,0.0420076332553736,0.0227276810392482,0.0745836163666965,0.9381443298969072,0.8975,0.974193560638719,0.7155046712219499,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.0,2,8,2000,10.1915,39.65,False,0.0203416403530619,0.9706801824415866,0.0556219321800765,0.0576816611387506,0.1848802993760036,0.7216494845360825,0.8835,0.9857311024197596,0.349995797362317,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,1.0,1,12,2000,12.6679,39.65,False,0.0348601642476701,0.9581473313674904,0.040526715020585,0.0232709369817578,0.0990662013282216,0.865979381443299,0.90775,0.9679870569822896,0.6473893555645218,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.0,2,1,2000,10.9421,39.83,False,0.0326233181478136,1.026059687731108,0.047009496534988,0.0272278192371475,0.1373812788991227,0.8247422680412371,0.90075,0.9751240443368144,0.5262390798623109,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.0,2,2,2000,10.3344,40.02,False,0.0414328911064279,1.0036511951182043,0.0553678465382336,0.0374481066887783,0.1116205237235153,0.8350515463917526,0.89625,0.9756818040052734,0.5482762104612765,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.0,2,3,2000,10.5422,39.65,False,0.0381868839473136,1.1863791603274167,0.0575643258716235,0.0445167219458264,0.140414523348495,0.8041237113402062,0.88925,0.9769572883372056,0.3843608509285731,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.0,2,4,2000,11.2293,39.65,False,0.0364413763749274,1.061131513917732,0.0620928802182848,0.043599087893864,0.1462178241892377,0.8041237113402062,0.88725,0.98338653766075,0.384899326174906,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.0,2,5,2000,10.2293,39.65,False,0.0368404177031976,1.3062948613919645,0.0631211628890044,0.0506926478717523,0.1601549818095715,0.7835051546391752,0.894,0.980810789728295,0.3740133144282387,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.0,2,6,2000,10.7249,39.65,False,0.0162442767012952,1.0671678346553444,0.0446207457822499,0.047190678551686,0.1443218000593555,0.7731958762886598,0.889,0.9823465666305116,0.3988114993083678,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.0,2,0,2000,12.5698,39.26,True,0.0346927483584357,1.2088185168821772,0.0527387800925328,0.0257745646766169,0.0798717127594514,0.8556701030927835,0.893,0.9673003694046022,0.7084978710788112,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.02,2,0,2000,12.5698,39.26,True,0.0346927483584357,1.2088185168821772,0.0527387800925328,0.0257745646766169,0.0798717127594514,0.8556701030927835,0.893,0.9673003694046022,0.7084978710788112,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.02,2,1,2000,16.3565,39.45,False,0.0267284439496075,0.950878168434476,0.0396816555582381,0.0316234452736318,0.1142504157444345,0.8556701030927835,0.88225,0.9732469849285504,0.5257564649483626,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.02,2,2,2000,21.0002,40.02,False,0.0407004778020611,1.031318776996432,0.0620601348651416,0.0303843974571586,0.1640509103238565,0.7628865979381443,0.89975,0.971176989000536,0.5185099636606246,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,2,9,2000,16.0923,39.65,False,0.0705614341520048,0.8005519114912633,0.0846096128232459,0.0542665146489773,0.1634521390152403,0.7216494845360825,0.885,0.9813116603540732,0.4207372370614161,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,2,10,2000,16.7927,39.65,False,0.0706069373705024,0.8609729232352507,0.0857656450454563,0.0484478302929795,0.1612996390328905,0.7216494845360825,0.8615,0.9853383961251316,0.4174336753620399,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,2,11,2000,16.2557,39.65,False,0.0563907122096483,1.0441076784220276,0.0868585673634003,0.0480929035378662,0.1507275043857708,0.7216494845360825,0.85575,0.981474589726311,0.474903172145678,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,2,12,2000,16.0377,39.65,False,0.0517161522929506,1.1408706368773605,0.0941105326899558,0.0468820826423438,0.1389615632081113,0.7216494845360825,0.855,0.98167314900028,0.4287806659784219,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,2,0,2000,12.5698,39.26,True,0.0346927483584357,1.2088185168821772,0.0527387800925328,0.0257745646766169,0.0798717127594514,0.8556701030927835,0.893,0.9673003694046022,0.7084978710788112,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,2,1,2000,16.2645,39.45,False,0.033236481460186,1.1797964490979214,0.0471502196847285,0.0290387990602542,0.1061259258789145,0.8556701030927835,0.90075,0.9685949691883756,0.6330305292451788,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,2,8,2000,15.5239,39.65,False,0.0673786441243088,0.9144987480596392,0.0817413221381773,0.0618399322830292,0.171791985699068,0.7319587628865979,0.88825,0.9778896204116876,0.3979244214947936,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,2,2,2000,16.474,40.02,False,0.0407381828058656,1.1153431265250366,0.0587709144758933,0.0308584508015478,0.1170097701971042,0.8247422680412371,0.88125,0.9756725778733516,0.5558165685679679,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,2,4,2000,15.9588,39.65,False,0.0465458140663511,1.0262329430194217,0.0611232666327362,0.0476628316749585,0.1545486805997609,0.7938144329896907,0.896,0.9798595036395924,0.4623080768139888,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,2,5,2000,17.5414,39.65,False,0.0543607571226603,0.96622665623284,0.0689639379649143,0.0552992330016583,0.1458631107190222,0.7731958762886598,0.89775,0.9786856350088976,0.4963200039128458,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,2,6,2000,17.4391,39.65,False,0.0285464958438322,0.9391394398620552,0.054556993896579,0.0558438363736871,0.1441368891247987,0.7525773195876289,0.89475,0.9805647666687162,0.5096280724657997,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,2,7,2000,14.6416,39.65,False,0.048838362929428,0.976263613582442,0.07059770612782,0.0570393518518518,0.1393547521741416,0.7731958762886598,0.89175,0.9779507180825264,0.5344326498135432,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,2,8,2000,15.0136,39.65,False,0.0758908507816756,0.97411441110528,0.0847395379115995,0.0600850608070757,0.1470221865889792,0.7525773195876289,0.888,0.9790865256846658,0.4944996258275623,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,2,9,2000,14.5342,39.65,False,0.0868942273950094,1.0506510707718044,0.0949120690537346,0.0526311843559978,0.1482343358091184,0.7422680412371134,0.87775,0.9782387779236432,0.4821131544133006,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
